"","X","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Ephedra.californica","intensity.triangle","intensity.square","intensity.open"
"650",650,"ng","05/17/23 04:00:00  PM","",56.679,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,11776,7168,2048,2560
"651",651,"ng","05/17/23 05:00:00  PM","",52.006,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,10752,6144,2048,2176
"652",652,"ng","05/17/23 06:00:00  PM","",47.238,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,8192,5376,1984,1728
"653",653,"ng","05/17/23 07:00:00  PM","",34.585,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1984,3456,864,896
"654",654,"ng","05/17/23 08:00:00  PM","",23.677,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,62,58,39,18
"655",655,"ng","05/17/23 09:00:00  PM","",21.951,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"656",656,"ng","05/17/23 10:00:00  PM","",17.284,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"657",657,"ng","05/17/23 11:00:00  PM","",12.69,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"658",658,"ng","05/18/23 12:00:00  AM","",12.69,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"659",659,"ng","05/18/23 01:00:00  AM","",11.139,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"660",660,"ng","05/18/23 02:00:00  AM","",11.334,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"661",661,"ng","05/18/23 03:00:00  AM","",11.041,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"662",662,"ng","05/18/23 04:00:00  AM","",10.553,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"663",663,"ng","05/18/23 05:00:00  AM","",10.259,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"664",664,"ng","05/18/23 06:00:00  AM","",8.779,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,72,67,192,40
"665",665,"ng","05/18/23 07:00:00  AM","",13.076,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,384,1536,11776,1536
"666",666,"ng","05/18/23 08:00:00  AM","",22.812,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,704,2176,17408,2048
"667",667,"ng","05/18/23 09:00:00  AM","",32.911,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2432,2304,18432,2816
"668",668,"ng","05/18/23 10:00:00  AM","",40.071,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3456,2176,15360,2688
"669",669,"ng","05/18/23 11:00:00  AM","",43.723,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3456,2048,13312,0
"670",670,"ng","05/18/23 12:00:00  PM","",49.768,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,8704,2432,5632,0
"671",671,"ng","05/18/23 01:00:00  PM","",53.166,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,10752,3072,4864,0
"672",672,"ng","05/18/23 02:00:00  PM","",55.891,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,11776,4352,3328,NA
"673",673,"ng","05/18/23 03:00:00  PM","",56.838,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,12288,6912,2304,NA
"674",674,"ng","05/18/23 04:00:00  PM","",56.679,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,12288,6912,1984,NA
"675",675,"ng","05/18/23 05:00:00  PM","",53.019,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,11264,5632,2048,NA
"676",676,"ng","05/18/23 06:00:00  PM","",48.421,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,8704,5120,1984,NA
"677",677,"ng","05/18/23 07:00:00  PM","",35.115,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2560,3072,864,NA
"678",678,"ng","05/18/23 08:00:00  PM","",20.519,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,65,58,45,NA
"679",679,"ng","05/18/23 09:00:00  PM","",15.473,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"680",680,"ng","05/18/23 10:00:00  PM","",13.076,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"681",681,"ng","05/18/23 11:00:00  PM","",11.819,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"682",682,"ng","05/19/23 12:00:00  AM","",10.259,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"683",683,"ng","05/19/23 01:00:00  AM","",9.571,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"684",684,"ng","05/19/23 02:00:00  AM","",9.472,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"685",685,"ng","05/19/23 03:00:00  AM","",8.082,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"686",686,"ng","05/19/23 04:00:00  AM","",7.179,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"687",687,"ng","05/19/23 05:00:00  AM","",6.775,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,NA
"688",688,"ng","05/19/23 06:00:00  AM","",7.079,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,76,70,200,NA
"689",689,"ng","05/19/23 07:00:00  AM","",11.722,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,368,1536,12288,NA
"690",690,"ng","05/19/23 08:00:00  AM","",18.901,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,704,2048,17408,NA
"691",691,"ng","05/19/23 09:00:00  AM","",30.862,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2944,2176,17408,NA
"692",692,"ng","05/19/23 10:00:00  AM","",39.276,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4096,2048,15360,NA
"693",693,"ng","05/19/23 11:00:00  AM","",35.756,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3,0,0,NA
"694",694,"ng","05/19/23 12:00:00  PM","",23.773,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,12,4,6,NA
"695",695,"ng","05/19/23 01:00:00  PM","",22.525,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,13,4,7,NA
"696",696,"ng","05/19/23 02:00:00  PM","",23.004,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,14,4,7,NA
"697",697,"ng","05/19/23 03:00:00  PM","",23.292,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,13,4,7,NA
"698",698,"ng","05/19/23 04:00:00  PM","",23.484,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,13,4,7,NA
"699",699,"ng","05/19/23 05:00:00  PM","",20.996,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1,0,0,NA
"700",8388,"ng","04/20/23 03:30:00  PM","",25.61,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1536,NA,3456,NA
"701",8390,"ng","04/20/23 04:30:00  PM","",20.901,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,800,NA,3456,NA
"702",8392,"ng","04/20/23 05:30:00  PM","",19.092,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,768,NA,3584,NA
"703",8394,"ng","04/20/23 06:30:00  PM","",16.808,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,496,NA,2432,NA
"704",8396,"ng","04/20/23 07:30:00  PM","",10.161,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,43,NA,96,NA
"705",8398,"ng","04/20/23 08:30:00  PM","",5.757,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"706",8400,"ng","04/20/23 09:30:00  PM","",6.166,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"707",8402,"ng","04/20/23 10:30:00  PM","",6.166,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"708",8404,"ng","04/20/23 11:30:00  PM","",4.311,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"709",8406,"ng","04/21/23 12:30:00  AM","",5.347,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"710",8408,"ng","04/21/23 01:30:00  AM","",5.552,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"711",8410,"ng","04/21/23 02:30:00  AM","",5.655,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"712",8412,"ng","04/21/23 03:30:00  AM","",3.367,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"713",8414,"ng","04/21/23 04:30:00  AM","",2.73,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"714",8416,"ng","04/21/23 05:30:00  AM","",3.788,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"715",8418,"ng","04/21/23 06:30:00  AM","",4.727,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,72,NA,91,NA
"716",8420,"ng","04/21/23 07:30:00  AM","",16.237,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,3456,NA,1792,NA
"717",8422,"ng","04/21/23 08:30:00  AM","",20.805,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2432,NA,5632,NA
"718",8424,"ng","04/21/23 09:30:00  AM","",20.138,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,6912,NA
"719",8426,"ng","04/21/23 10:30:00  AM","",21.664,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,6912,NA
"720",8428,"ng","04/21/23 11:30:00  AM","",23.004,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1792,NA,3840,NA
"721",8430,"ng","04/21/23 12:30:00  PM","",25.028,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1664,NA,2560,NA
"722",8432,"ng","04/21/23 01:30:00  PM","",27.272,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1984,NA,2304,NA
"723",8434,"ng","04/21/23 02:30:00  PM","",32.6,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2176,NA,2304,NA
"724",8436,"ng","04/21/23 03:30:00  PM","",27.468,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1216,NA,3328,NA
"725",8438,"ng","04/21/23 04:30:00  PM","",25.222,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,896,NA,4352,NA
"726",8440,"ng","04/21/23 05:30:00  PM","",23.004,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,672,NA,3712,NA
"727",8442,"ng","04/21/23 06:30:00  PM","",20.805,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,464,NA,2304,NA
"728",8444,"ng","04/21/23 07:30:00  PM","",15.664,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,36,NA,76,NA
"729",8446,"ng","04/21/23 08:30:00  PM","",11.819,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"730",8448,"ng","04/21/23 09:30:00  PM","",10.259,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"731",8450,"ng","04/21/23 10:30:00  PM","",8.282,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"732",8452,"ng","04/21/23 11:30:00  PM","",9.373,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"733",8454,"ng","04/22/23 12:30:00  AM","",8.382,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"734",8456,"ng","04/22/23 01:30:00  AM","",8.978,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"735",8458,"ng","04/22/23 02:30:00  AM","",7.381,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"736",8460,"ng","04/22/23 03:30:00  AM","",8.282,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"737",8462,"ng","04/22/23 04:30:00  AM","",8.282,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"738",8464,"ng","04/22/23 05:30:00  AM","",8.082,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"739",8466,"ng","04/22/23 06:30:00  AM","",7.582,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,82,NA,111,NA
"740",8468,"ng","04/22/23 07:30:00  AM","",19.662,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,3968,NA,2176,NA
"741",8470,"ng","04/22/23 08:30:00  AM","",24.835,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2688,NA,5376,NA
"742",8472,"ng","04/22/23 09:30:00  AM","",24.545,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2304,NA,6656,NA
"743",8474,"ng","04/22/23 10:30:00  AM","",26.292,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,6656,NA
"744",8476,"ng","04/22/23 11:30:00  AM","",26.781,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1792,NA,3840,NA
"745",8478,"ng","04/22/23 12:30:00  PM","",27.764,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1792,NA,2688,NA
"746",8480,"ng","04/22/23 01:30:00  PM","",30.457,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,2432,NA
"747",8482,"ng","04/22/23 02:30:00  PM","",34.374,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1984,NA,2432,NA
"748",8484,"ng","04/22/23 03:30:00  PM","",29.452,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1152,NA,3328,NA
"749",8486,"ng","04/22/23 04:30:00  PM","",26.781,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,864,NA,4352,NA
"750",8488,"ng","04/22/23 05:30:00  PM","",24.738,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,608,NA,3584,NA
"751",8490,"ng","04/22/23 06:30:00  PM","",22.812,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,432,NA,2432,NA
"752",8492,"ng","04/22/23 07:30:00  PM","",18.045,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,29,NA,70,NA
"753",8494,"ng","04/22/23 08:30:00  PM","",14.421,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"754",8496,"ng","04/22/23 09:30:00  PM","",10.455,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"755",8498,"ng","04/22/23 10:30:00  PM","",10.846,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"756",8500,"ng","04/22/23 11:30:00  PM","",10.357,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"757",8502,"ng","04/23/23 12:30:00  AM","",9.768,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"758",8504,"ng","04/23/23 01:30:00  AM","",9.768,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"759",8506,"ng","04/23/23 02:30:00  AM","",7.983,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"760",8508,"ng","04/23/23 03:30:00  AM","",7.28,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"761",8510,"ng","04/23/23 04:30:00  AM","",7.983,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"762",8512,"ng","04/23/23 05:30:00  AM","",5.962,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"763",8514,"ng","04/23/23 06:30:00  AM","",7.079,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,104,NA,136,NA
"764",8516,"ng","04/23/23 07:30:00  AM","",16.237,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,3584,NA,2176,NA
"765",8518,"ng","04/23/23 08:30:00  AM","",23.1,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2304,NA,5632,NA
"766",8520,"ng","04/23/23 09:30:00  AM","",26.195,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,6656,NA
"767",8522,"ng","04/23/23 10:30:00  AM","",25.513,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1920,NA,6912,NA
"768",8524,"ng","04/23/23 11:30:00  AM","",27.764,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1664,NA,3840,NA
"769",8526,"ng","04/23/23 12:30:00  PM","",28.754,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1536,NA,2688,NA
"770",8528,"ng","04/23/23 01:30:00  PM","",31.676,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,2432,NA
"771",8530,"ng","04/23/23 02:30:00  PM","",34.479,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,2432,NA
"772",8532,"ng","04/23/23 03:30:00  PM","",30.457,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1152,NA,3456,NA
"773",8534,"ng","04/23/23 04:30:00  PM","",27.37,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,896,NA,4096,NA
"774",8536,"ng","04/23/23 05:30:00  PM","",25.125,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,672,NA,3584,NA
"775",8538,"ng","04/23/23 06:30:00  PM","",22.908,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,448,NA,2176,NA
"776",8540,"ng","04/23/23 07:30:00  PM","",17.95,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,42,NA,110,NA
"777",8542,"ng","04/23/23 08:30:00  PM","",14.9,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"778",8544,"ng","04/23/23 09:30:00  PM","",11.139,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"779",8546,"ng","04/23/23 10:30:00  PM","",11.819,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"780",8548,"ng","04/23/23 11:30:00  PM","",9.965,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"781",8550,"ng","04/24/23 12:30:00  AM","",8.978,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"782",8552,"ng","04/24/23 01:30:00  AM","",8.382,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"783",8554,"ng","04/24/23 02:30:00  AM","",7.179,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"784",8556,"ng","04/24/23 03:30:00  AM","",6.775,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"785",8558,"ng","04/24/23 04:30:00  AM","",6.471,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"786",8560,"ng","04/24/23 05:30:00  AM","",6.674,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"787",8562,"ng","04/24/23 06:30:00  AM","",7.481,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,112,NA,160,NA
"788",8564,"ng","04/24/23 07:30:00  AM","",16.808,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,3328,NA,1920,NA
"789",8566,"ng","04/24/23 08:30:00  AM","",23.388,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2176,NA,5632,NA
"790",8568,"ng","04/24/23 09:30:00  AM","",27.075,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,6656,NA
"791",8570,"ng","04/24/23 10:30:00  AM","",27.665,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1984,NA,6912,NA
"792",8572,"ng","04/24/23 11:30:00  AM","",29.152,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1728,NA,3840,NA
"793",8574,"ng","04/24/23 12:30:00  PM","",28.655,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1728,NA,2560,NA
"794",8576,"ng","04/24/23 01:30:00  PM","",30.963,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2304,NA,2432,NA
"795",8578,"ng","04/24/23 02:30:00  PM","",35.649,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2304,NA,2432,NA
"796",8580,"ng","04/24/23 03:30:00  PM","",30.558,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1344,NA,3584,NA
"797",8582,"ng","04/24/23 04:30:00  PM","",27.665,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,960,NA,4352,NA
"798",8584,"ng","04/24/23 05:30:00  PM","",25.028,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,672,NA,3584,NA
"799",8586,"ng","04/24/23 06:30:00  PM","",22.812,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,464,NA,2304,NA
"800",8588,"ng","04/24/23 07:30:00  PM","",18.045,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,52,NA,128,NA
"801",8590,"ng","04/24/23 08:30:00  PM","",16.523,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"802",8592,"ng","04/24/23 09:30:00  PM","",10.944,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"803",8594,"ng","04/24/23 10:30:00  PM","",9.571,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"804",8596,"ng","04/24/23 11:30:00  PM","",9.275,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"805",8598,"ng","04/25/23 12:30:00  AM","",8.581,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"806",8600,"ng","04/25/23 01:30:00  AM","",7.481,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"807",8602,"ng","04/25/23 02:30:00  AM","",6.674,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"808",8604,"ng","04/25/23 03:30:00  AM","",5.655,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"809",8606,"ng","04/25/23 04:30:00  AM","",5.244,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"810",8608,"ng","04/25/23 05:30:00  AM","",4.623,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,0,NA,0,NA
"811",8610,"ng","04/25/23 06:30:00  AM","",6.268,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,123,NA,168,NA
"812",8612,"ng","04/25/23 07:30:00  AM","",17.094,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,3200,NA,2304,NA
"813",8614,"ng","04/25/23 08:30:00  AM","",24.931,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2816,NA,5632,NA
"814",8616,"ng","04/25/23 09:30:00  AM","",24.158,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2176,NA,6912,NA
"815",8618,"ng","04/25/23 10:30:00  AM","",26.488,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2048,NA,6912,NA
"816",8620,"ng","04/25/23 11:30:00  AM","",27.961,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1728,NA,3968,NA
"817",8622,"ng","04/25/23 12:30:00  PM","",28.754,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1792,NA,2816,NA
"818",8624,"ng","04/25/23 01:30:00  PM","",33.014,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2176,NA,2688,NA
"819",8626,"ng","04/25/23 02:30:00  PM","",37.055,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,2304,NA,2688,NA
"820",8628,"ng","04/25/23 03:30:00  PM","",30.356,NA,20597562,35.11946,-119.62982,"San Joaquin","Carrizo_4","HOBO",4,1600,NA,3712,NA
